,index,EU,ED,Spot,LU,LD
0,1-5-25 278,54.96269416666667,116.16028791666666,154.89649575719181,47.850597780821936,58.64512363299088
0,1-5-25 279,28.887862499999997,21.176975,153.53369539109588,47.73051572146118,58.994904263127864
0,1-5-25 280,37.21753958333333,189.22045416666663,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 281,42.08791916666667,25.982915000000002,165.96521825753425,47.570958820205476,59.93540651255708
0,1-5-25 282,51.84272208333332,5.8658279166666665,154.89649575719176,47.39302657591324,59.39658257420089
0,1-5-25 283,51.84272208333332,5.8658279166666665,145.9189295167237,46.94321881906392,59.86349515011414
0,1-5-25 284,51.842722083333335,5.8658279166666665,154.84914872340184,47.1040722739726,59.61496583105023
0,1-5-25 285,137.27226625,110.91826875000002,153.67641685182653,47.730515721461195,58.99490426312787
0,1-5-25 286,28.887862500000008,21.176975000000002,153.6728923083904,47.85059778082192,58.64512363299088
0,1-5-25 287,28.8878625,21.176975000000002,153.6764168518265,47.73051572146118,58.99490426312786
0,1-5-25 288,64.32144458333335,115.02426708333337,154.8964957571918,47.5709588202055,59.9354065125571
0,1-5-25 289,51.84272208333334,5.8658279166666665,153.5336953910959,47.73051572146119,58.994904263127886
0,1-5-25 290,51.84272208333334,5.8658279166666665,154.89649575719176,47.39302657591325,59.39658257420089
0,1-5-25 291,137.27226624999997,110.91826875,154.8491487234018,47.570958820205476,59.93540651255709
0,1-5-25 292,51.84272208333334,5.865827916666668,153.67289230839046,47.850597780821936,58.64512363299088
0,1-5-25 293,51.842722083333335,5.8658279166666665,145.9662765505137,46.94321881906392,59.86349515011415
0,1-5-25 294,64.32144458333335,115.02426708333336,166.10793971826484,47.57095882020548,59.9354065125571
0,1-5-25 295,51.84272208333334,5.8658279166666665,154.8491487234018,47.1040722739726,59.61496583105023
0,1-5-25 296,105.28615625000003,130.52167500000002,154.8964957571918,47.85059778082192,58.64512363299088
0,1-5-25 297,53.89820624999999,129.79928000000004,153.63961890559364,47.286926354452056,59.52079372659818
0,1-5-25 298,42.08791916666668,25.982915000000006,165.96521825753427,47.5709588202055,59.93540651255711
0,1-5-25 299,51.842722083333335,5.865827916666668,154.84914872340187,47.730515721461195,58.99490426312787
0,1-5-25 300,28.887862500000008,21.176975000000002,153.65230897402967,47.41087615924659,59.01179437157535
0,1-5-25 301,64.32144458333333,115.02426708333336,151.24521367237446,47.1040722739726,59.61496583105022
0,1-5-25 302,64.32144458333336,115.02426708333337,154.8964957571918,47.850597780821936,58.645123632990895
0,1-5-25 303,137.27226624999997,110.91826875,154.8491487234018,47.57095882020548,59.9354065125571
0,1-5-25 304,137.27226625,110.91826875000002,166.10793971826482,47.57095882020548,59.9354065125571
0,1-5-25 305,137.27226624999997,110.91826875000002,154.84914872340184,47.410876159246584,59.01179437157534
0,1-5-25 306,37.58138874999998,67.00564333333331,145.9189295167237,46.94321881906391,59.86349515011414
0,1-5-25 307,64.32144458333335,115.02426708333337,154.8964957571918,47.57095882020548,59.9354065125571
0,1-5-25 308,42.08791916666667,25.982915000000006,165.96521825753427,47.5709588202055,59.9354065125571
0,1-5-25 309,51.842722083333335,5.865827916666668,154.89649575719176,47.104072273972605,59.61496583105022
0,1-5-25 310,38.47159666666666,71.33803166666665,154.89649575719176,47.1040722739726,59.61496583105022
0,1-5-25 311,51.84272208333334,5.8658279166666665,153.67641685182653,47.73051572146119,58.99490426312787
0,1-5-25 312,51.84272208333334,5.865827916666668,154.84914872340184,47.73051572146119,58.99490426312787
0,1-5-25 313,28.887862499999997,21.176974999999995,153.67289230839035,47.85059778082191,58.645123632990874
0,1-5-25 314,137.27226625,110.91826875,165.96521825753427,47.5709588202055,59.9354065125571
0,1-5-25 315,64.32144458333333,115.02426708333336,154.84914872340184,47.57095882020548,59.9354065125571
0,1-5-25 316,51.84272208333334,5.8658279166666665,166.10793971826484,47.57095882020548,59.9354065125571
0,1-5-25 317,54.96269416666666,116.16028791666666,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 318,37.21753958333333,189.22045416666663,166.10793971826482,47.57095882020548,59.93540651255708
0,1-5-25 319,137.27226625,110.91826875000002,154.84914872340184,47.57095882020548,59.9354065125571
0,1-5-25 320,54.96269416666666,116.16028791666666,154.8491487234018,47.73051572146119,58.99490426312787
0,1-5-25 321,54.96269416666666,116.16028791666666,154.89649575719176,47.410876159246584,59.01179437157534
0,1-5-25 322,51.84272208333334,5.8658279166666665,153.67641685182653,47.73051572146121,58.99490426312787
0,1-5-25 323,54.96269416666669,116.16028791666666,154.8964957571918,47.73051572146121,58.99490426312787
0,1-5-25 324,64.32144458333333,115.02426708333337,154.8964957571918,47.730515721461195,58.99490426312787
0,1-5-25 325,51.842722083333335,5.8658279166666665,154.84914872340184,47.73051572146118,58.994904263127864
0,1-5-25 326,37.21753958333333,189.22045416666663,153.63961890559358,47.28692635445205,59.520793726598164
0,1-5-25 327,105.28615625000002,130.52167500000002,154.8964957571918,47.730515721461195,58.994904263127864
0,1-5-25 328,51.84272208333332,5.8658279166666665,165.96521825753422,47.57095882020547,59.93540651255707
0,1-5-25 329,28.8878625,21.176975,153.67641685182647,47.73051572146119,58.994904263127864
0,1-5-25 330,64.32144458333333,115.02426708333336,145.9189295167237,46.94321881906391,59.86349515011415
0,1-5-25 331,64.32144458333333,115.02426708333336,153.67289230839035,47.850597780821914,58.64512363299088
0,1-5-25 332,137.27226624999997,110.91826875,154.84914872340184,47.104072273972584,59.61496583105022
0,1-5-25 333,54.96269416666666,116.16028791666666,154.84914872340184,47.57095882020548,59.9354065125571
0,1-5-25 334,38.47159666666666,71.33803166666668,154.84914872340187,47.730515721461195,58.994904263127886
0,1-5-25 335,38.47159666666666,71.33803166666664,154.84914872340184,47.73051572146119,58.99490426312787
0,1-5-25 336,51.842722083333335,5.8658279166666665,154.84914872340184,47.1040722739726,59.61496583105023
0,1-5-25 337,28.887862499999997,21.176975000000002,153.65230897402967,47.410876159246584,59.01179437157535
0,1-5-25 338,38.471596666666656,71.33803166666665,154.84914872340184,47.104072273972584,59.61496583105022
0,1-5-25 339,137.27226625,110.91826875,154.84914872340178,47.73051572146118,58.99490426312784
0,1-5-25 340,51.842722083333335,5.8658279166666665,154.89649575719181,47.730515721461195,58.994904263127864
0,1-5-25 341,38.47159666666666,71.33803166666665,154.8491487234018,47.57095882020548,59.9354065125571
0,1-5-25 342,54.962694166666665,116.16028791666666,153.50958751329907,47.410876159246584,59.01179437157535
0,1-5-25 343,54.962694166666644,116.16028791666663,154.84914872340178,47.10407227397258,59.61496583105022
0,1-5-25 344,42.2305925,20.648472916666663,133.1457306200913,47.85059778082192,58.645123632990874
0,1-5-25 345,38.47159666666666,71.33803166666664,154.8964957571918,47.1040722739726,59.61496583105022
0,1-5-25 346,37.21753958333333,189.22045416666663,153.50958751329907,47.410876159246584,59.01179437157535
0,1-5-25 347,137.27226624999994,110.91826875,153.67641685182642,47.73051572146118,58.99490426312784
0,1-5-25 348,54.962694166666665,116.16028791666666,154.84914872340184,47.410876159246584,59.01179437157534
0,1-5-25 349,42.08791916666667,25.982915000000002,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 350,51.842722083333335,5.8658279166666665,154.83009906586759,47.286926354452056,59.52079372659818
0,1-5-25 351,54.96269416666666,116.16028791666663,153.50958751329904,47.41087615924658,59.01179437157534
0,1-5-25 352,51.842722083333314,5.8658279166666665,165.96521825753422,47.570958820205455,59.93540651255707
0,1-5-25 353,137.27226624999997,110.91826875,154.84914872340184,47.57095882020548,59.93540651255708
0,1-5-25 354,54.96269416666667,116.16028791666666,165.96521825753425,47.5709588202055,59.93540651255711
0,1-5-25 355,28.8878625,21.176975000000002,153.6523089740297,47.410876159246584,59.01179437157535
0,1-5-25 356,137.27226624999997,110.91826875,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 357,38.471596666666656,71.33803166666662,154.89649575719176,47.10407227397258,59.614965831050206
0,1-5-25 358,64.32144458333333,115.02426708333336,151.24521367237443,47.104072273972605,59.61496583105022
0,1-5-25 359,28.887862500000008,21.176975000000002,151.2452136723745,47.10407227397261,59.61496583105025
0,1-5-25 360,64.32144458333335,115.02426708333337,154.84914872340187,47.10407227397261,59.61496583105025
0,1-5-25 361,37.581388749999995,67.00564333333334,145.9662765505137,46.94321881906392,59.863495150114154
0,1-5-25 362,64.32144458333333,115.02426708333336,153.67289230839037,47.850597780821914,58.645123632990874
0,1-5-25 363,64.32144458333333,115.02426708333336,154.84914872340184,47.57095882020548,59.93540651255708
0,1-5-25 364,51.842722083333335,5.8658279166666665,154.84914872340184,47.104072273972605,59.61496583105023
0,1-5-25 365,137.27226624999997,110.91826875,153.53369539109588,47.73051572146119,58.994904263127864
0,1-5-25 366,37.21753958333333,189.22045416666666,166.10441517482883,47.39302657591325,59.39658257420092
0,1-5-25 367,51.842722083333335,5.8658279166666665,154.8964957571918,47.410876159246584,59.01179437157535
0,1-5-25 368,54.96269416666669,116.16028791666666,165.96521825753427,47.5709588202055,59.9354065125571
0,1-5-25 369,53.89820624999999,129.79928000000004,154.9193542023402,47.286926354452056,59.520793726598164
0,1-5-25 370,28.887862500000015,21.176975000000006,153.53369539109593,47.73051572146121,58.994904263127886
0,1-5-25 371,51.842722083333335,5.8658279166666665,166.10793971826482,47.57095882020548,59.93540651255708
0,1-5-25 372,37.21753958333333,189.22045416666663,166.1044151748288,47.39302657591324,59.3965825742009
0,1-5-25 373,54.962694166666665,116.16028791666666,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 374,37.21753958333333,189.22045416666663,153.67641685182647,47.73051572146119,58.99490426312786
0,1-5-25 375,38.47159666666667,71.33803166666665,154.84914872340184,47.730515721461195,58.994904263127886
0,1-5-25 376,37.217539583333334,189.22045416666666,153.67641685182653,47.73051572146119,58.99490426312787
0,1-5-25 377,37.21753958333333,189.2204541666666,153.509587513299,47.41087615924658,59.01179437157534
0,1-5-25 378,37.58138874999998,67.00564333333332,145.9189295167237,46.94321881906391,59.86349515011414
0,1-5-25 379,64.32144458333332,115.02426708333333,154.84914872340178,47.73051572146118,58.99490426312784
0,1-5-25 380,54.962694166666665,116.16028791666666,153.53369539109593,47.730515721461195,58.99490426312787
0,1-5-25 381,64.32144458333333,115.02426708333336,166.10793971826482,47.57095882020548,59.93540651255708
0,1-5-25 382,38.47159666666666,71.33803166666664,154.8964957571918,47.104072273972605,59.61496583105022
0,1-5-25 383,54.962694166666665,116.16028791666666,154.89649575719176,47.57095882020548,59.9354065125571
0,1-5-25 384,64.32144458333333,115.02426708333337,154.8964957571918,47.41087615924659,59.01179437157535
0,1-5-25 385,64.32144458333332,115.02426708333333,145.9189295167237,46.94321881906391,59.86349515011414
0,1-5-25 386,54.962694166666665,116.16028791666666,165.96521825753427,47.57095882020548,59.9354065125571
0,1-5-25 387,28.887862499999997,21.176975,153.6728923083904,47.850597780821914,58.645123632990874
0,1-5-25 388,51.842722083333314,5.8658279166666665,165.96521825753422,47.57095882020547,59.93540651255707
0,1-5-25 389,37.21753958333333,189.22045416666663,165.96521825753425,47.570958820205476,59.93540651255708
0,1-5-25 390,51.842722083333335,5.8658279166666665,154.89649575719176,47.39302657591325,59.3965825742009
0,1-5-25 391,37.21753958333333,189.22045416666663,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 392,42.087919166666666,25.98291499999999,166.10793971826476,47.57095882020547,59.93540651255707
0,1-5-25 393,38.47159666666665,71.33803166666662,154.89649575719173,47.10407227397258,59.61496583105022
0,1-5-25 394,64.32144458333333,115.02426708333337,154.8491487234018,47.1040722739726,59.61496583105023
0,1-5-25 395,37.217539583333334,189.22045416666663,165.96521825753427,47.57095882020548,59.93540651255711
0,1-5-25 396,105.28615625000002,130.521675,154.8964957571918,47.57095882020548,59.93540651255708
0,1-5-25 397,42.08791916666667,25.982914999999995,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 398,64.32144458333333,115.02426708333336,154.84914872340184,47.104072273972584,59.61496583105023
0,1-5-25 399,38.47159666666666,71.33803166666664,154.89649575719176,47.57095882020548,59.9354065125571
0,1-5-25 400,137.27226624999997,110.91826875,154.84914872340184,47.104072273972605,59.61496583105023
0,1-5-25 401,54.962694166666665,116.16028791666666,145.9189295167237,46.94321881906392,59.863495150114154
0,1-5-25 402,38.47159666666666,71.33803166666664,154.84914872340184,47.1040722739726,59.61496583105022
0,1-5-25 403,51.842722083333335,5.8658279166666665,133.28845208082194,47.85059778082192,58.645123632990874
0,1-5-25 404,37.21753958333334,189.22045416666666,153.6728923083904,47.85059778082192,58.64512363299088
0,1-5-25 405,51.842722083333335,5.8658279166666665,154.89649575719176,47.104072273972605,59.61496583105023
0,1-5-25 406,28.8878625,21.176975000000002,153.6396189055936,47.28692635445207,59.52079372659818
0,1-5-25 407,37.21753958333333,189.22045416666666,153.67641685182653,47.730515721461195,58.994904263127886
0,1-5-25 408,64.32144458333335,115.02426708333337,154.8964957571918,47.730515721461195,58.99490426312787
0,1-5-25 409,64.32144458333333,115.02426708333336,154.84914872340178,47.1040722739726,59.61496583105023
0,1-5-25 410,105.28615624999993,130.521675,154.89649575719173,47.10407227397258,59.614965831050206
0,1-5-25 411,51.84272208333334,5.865827916666668,154.84914872340184,47.10407227397261,59.614965831050235
0,1-5-25 412,51.842722083333335,5.8658279166666665,151.24521367237446,47.1040722739726,59.61496583105023
0,1-5-25 413,51.842722083333314,5.8658279166666665,165.9652182575342,47.57095882020547,59.93540651255707
0,1-5-25 414,54.962694166666665,116.16028791666666,154.8964957571918,47.730515721461195,58.99490426312787
0,1-5-25 415,51.84272208333334,5.8658279166666665,154.84914872340187,47.104072273972605,59.614965831050235
0,1-5-25 416,64.32144458333332,115.02426708333333,166.10441517482874,47.39302657591324,59.396582574200885
0,1-5-25 417,38.47159666666666,71.33803166666665,154.89649575719176,47.41087615924658,59.01179437157535
0,1-5-25 418,51.842722083333335,5.8658279166666665,154.84914872340184,46.91598254680364,58.10005004052513
0,1-5-25 419,137.27226625,110.91826875,154.84914872340178,47.1040722739726,59.61496583105023
0,1-5-25 420,137.27226625,110.91826875,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 421,28.887862499999997,21.176975,153.50958751329907,47.41087615924658,59.01179437157534
0,1-5-25 422,54.962694166666665,116.16028791666666,154.84914872340184,47.41087615924659,59.01179437157535
0,1-5-25 423,28.887862499999997,21.176975000000002,153.6728923083904,47.85059778082192,58.645123632990874
0,1-5-25 424,54.96269416666666,116.16028791666666,154.8964957571918,47.104072273972605,59.61496583105023
0,1-5-25 425,64.32144458333336,115.02426708333338,153.67289230839046,47.850597780821936,58.64512363299088
0,1-5-25 426,64.32144458333336,115.02426708333337,154.8964957571918,47.85059778082192,58.64512363299088
0,1-5-25 427,54.96269416666667,116.16028791666668,153.5336953910959,47.73051572146121,58.99490426312787
0,1-5-25 428,64.32144458333335,115.02426708333333,154.84914872340184,47.1040722739726,59.61496583105023
0,1-5-25 429,137.27226625,110.91826875000002,154.84914872340184,47.73051572146119,58.99490426312787
0,1-5-25 430,54.96269416666667,116.16028791666666,154.84914872340184,47.104072273972626,59.61496583105025
0,1-5-25 431,64.32144458333335,115.02426708333337,154.9193542023402,47.286926354452056,59.52079372659818
0,1-5-25 432,64.32144458333333,115.02426708333336,154.89649575719176,47.410876159246584,59.01179437157534
0,1-5-25 433,51.842722083333335,5.8658279166666665,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 434,28.887862499999997,21.176975,151.24521367237446,47.104072273972605,59.61496583105023
0,1-5-25 435,38.47159666666667,71.33803166666665,154.84914872340184,47.730515721461195,58.994904263127886
0,1-5-25 436,64.32144458333332,115.0242670833333,154.84914872340178,47.41087615924656,59.01179437157534
0,1-5-25 437,137.27226625,110.91826875,145.9189295167237,46.94321881906392,59.863495150114154
0,1-5-25 438,54.96269416666666,116.16028791666666,154.84914872340178,47.5709588202055,59.93540651255708
0,1-5-25 439,64.32144458333335,115.02426708333337,166.10793971826482,47.57095882020548,59.9354065125571
0,1-5-25 440,64.32144458333333,115.02426708333337,153.6523089740297,47.410876159246584,59.01179437157535
0,1-5-25 441,28.8878625,21.176975,151.24521367237446,47.104072273972605,59.61496583105022
0,1-5-25 442,37.21753958333334,189.22045416666666,166.10793971826484,47.57095882020548,59.9354065125571
0,1-5-25 443,38.47159666666666,71.33803166666664,154.84914872340178,47.57095882020548,59.93540651255708
0,1-5-25 444,42.08791916666667,25.982914999999995,165.96521825753425,47.57095882020548,59.93540651255709
0,1-5-25 445,137.27226625,110.91826875000002,153.6523089740297,47.41087615924659,59.01179437157535
0,1-5-25 446,42.08791916666667,25.982914999999995,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 447,38.47159666666666,71.33803166666665,154.84914872340184,47.104072273972605,59.61496583105023
0,1-5-25 448,38.47159666666666,71.33803166666665,154.8964957571918,47.730515721461195,58.994904263127886
0,1-5-25 449,64.32144458333333,115.02426708333336,166.10441517482877,47.39302657591324,59.3965825742009
0,1-5-25 450,37.21753958333333,189.22045416666666,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 451,28.887862499999997,21.176975000000002,153.5336953910959,47.73051572146119,58.99490426312786
0,1-5-25 452,64.32144458333335,115.02426708333337,154.84914872340184,47.73051572146119,58.994904263127864
0,1-5-25 453,137.27226624999997,110.91826875,154.84914872340184,47.104072273972605,59.61496583105022
0,1-5-25 454,38.471596666666656,71.33803166666662,154.84914872340178,47.10407227397258,59.614965831050206
0,1-5-25 455,64.32144458333333,115.02426708333333,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 456,37.58138874999998,67.00564333333331,145.9189295167237,46.94321881906391,59.86349515011414
0,1-5-25 457,64.32144458333333,115.02426708333336,154.84914872340184,47.1040722739726,59.61496583105022
0,1-5-25 458,137.27226624999997,110.91826875,145.9189295167237,46.94321881906391,59.86349515011415
0,1-5-25 459,54.96269416666669,116.16028791666666,154.84914872340184,47.41087615924659,59.01179437157535
0,1-5-25 460,137.27226624999997,110.91826875,154.84914872340184,47.410876159246584,59.01179437157534
0,1-5-25 461,38.471596666666656,71.33803166666662,154.84914872340178,47.104072273972584,59.614965831050206
0,1-5-25 462,42.087919166666666,25.982915000000002,166.1044151748288,47.39302657591325,59.3965825742009
0,1-5-25 463,51.842722083333335,5.8658279166666665,154.8491487234018,47.73051572146119,58.99490426312786
0,1-5-25 464,64.32144458333333,115.02426708333336,154.84914872340184,47.104072273972605,59.61496583105022
0,1-5-25 465,54.962694166666644,116.16028791666663,154.89649575719176,47.410876159246584,59.01179437157534
0,1-5-25 466,54.96269416666666,116.16028791666666,154.84914872340178,47.104072273972584,59.61496583105023
0,1-5-25 467,137.27226625,110.91826875000002,153.5336953910959,47.73051572146119,58.99490426312784
0,1-5-25 468,54.962694166666644,116.16028791666663,154.84914872340178,47.10407227397258,59.61496583105022
0,1-5-25 469,137.27226624999997,110.91826875000002,154.84914872340184,47.1040722739726,59.61496583105022
0,1-5-25 470,105.28615625000003,130.52167500000002,154.8964957571918,47.5709588202055,59.93540651255711
0,1-5-25 471,64.32144458333333,115.02426708333336,151.24521367237443,47.104072273972584,59.61496583105023
0,1-5-25 472,54.962694166666665,116.16028791666666,154.84914872340184,47.104072273972605,59.614965831050235
0,1-5-25 473,28.887862500000008,21.176975000000002,153.67289230839043,47.85059778082192,58.64512363299088
0,1-5-25 474,42.08791916666666,25.98291499999999,166.1079397182648,47.570958820205455,59.93540651255707
0,1-5-25 475,54.96269416666667,116.16028791666666,154.84914872340184,47.104072273972626,59.61496583105025
0,1-5-25 476,137.27226624999997,110.91826875,154.84914872340178,47.1040722739726,59.61496583105022
0,1-5-25 477,137.27226625000003,110.91826875000004,153.6764168518266,47.73051572146121,58.994904263127886
0,1-5-25 478,51.842722083333335,5.8658279166666665,145.9662765505137,46.94321881906392,59.863495150114154
0,1-5-25 479,38.47159666666666,71.33803166666668,154.8964957571918,47.39302657591325,59.39658257420091
0,1-5-25 480,51.842722083333335,5.8658279166666665,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 481,64.32144458333333,115.02426708333336,154.84914872340184,47.1040722739726,59.61496583105023
0,1-5-25 482,28.887862499999997,21.176974999999995,153.67289230839035,47.850597780821914,58.645123632990874
0,1-5-25 483,38.47159666666667,71.33803166666665,154.84914872340184,47.730515721461195,58.99490426312787
0,1-5-25 484,51.842722083333335,5.8658279166666665,154.89649575719173,47.57095882020548,59.93540651255708
0,1-5-25 485,37.21753958333333,189.22045416666663,153.6728923083904,47.85059778082192,58.64512363299088
0,1-5-25 486,137.27226624999992,110.91826874999997,153.509587513299,47.41087615924656,59.01179437157533
0,1-5-25 487,51.84272208333334,5.8658279166666665,145.91892951672375,46.94321881906393,59.863495150114154
0,1-5-25 488,137.27226624999997,110.91826875,153.53369539109588,47.73051572146119,58.994904263127864
0,1-5-25 489,137.27226625,110.91826875,165.96521825753425,47.57095882020548,59.93540651255709
0,1-5-25 490,38.47159666666666,71.33803166666667,154.84914872340187,47.10407227397261,59.61496583105023
0,1-5-25 491,64.32144458333333,115.02426708333336,154.9193542023402,47.286926354452056,59.520793726598164
0,1-5-25 492,64.32144458333332,115.02426708333331,154.89649575719176,47.10407227397258,59.61496583105022
0,1-5-25 493,137.27226624999994,110.91826875,154.84914872340178,47.10407227397258,59.614965831050206
0,1-5-25 494,137.27226625,110.91826875,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 495,137.27226625,110.91826875,154.9193542023402,47.286926354452056,59.52079372659818
0,1-5-25 496,54.96269416666667,116.16028791666668,153.5336953910959,47.73051572146121,58.994904263127886
0,1-5-25 497,54.962694166666644,116.16028791666666,153.50958751329904,47.41087615924656,59.01179437157534
0,1-5-25 498,51.842722083333335,5.8658279166666665,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 499,51.84272208333334,5.865827916666668,166.1044151748288,47.39302657591325,59.39658257420091
0,1-5-25 500,42.08791916666667,25.982915000000002,166.1044151748288,47.39302657591325,59.39658257420092
0,1-5-25 501,51.84272208333334,5.8658279166666665,147.1789704092466,47.20553701141554,60.12903285388128
0,1-5-25 502,54.96269416666666,116.16028791666666,154.84914872340184,47.410876159246584,59.01179437157534
0,1-5-25 503,54.96269416666667,116.16028791666666,154.84914872340187,47.5709588202055,59.93540651255711
0,1-5-25 504,64.32144458333333,115.02426708333336,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 505,51.842722083333335,5.8658279166666665,166.10441517482877,47.39302657591324,59.3965825742009
0,1-5-25 506,42.087919166666666,25.982915000000002,166.10441517482877,47.39302657591325,59.3965825742009
0,1-5-25 507,37.21753958333333,189.22045416666663,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 508,54.962694166666665,116.16028791666666,165.96521825753425,47.57095882020548,59.93540651255709
0,1-5-25 509,64.32144458333333,115.0242670833333,154.84914872340178,47.10407227397258,59.614965831050206
0,1-5-25 510,51.842722083333335,5.8658279166666665,153.50958751329904,47.410876159246584,59.01179437157534
0,1-5-25 511,57.08138166666665,136.93670791666668,151.24521367237446,47.104072273972605,59.61496583105022
0,1-5-25 512,51.842722083333335,5.8658279166666665,153.6764168518265,47.73051572146119,58.994904263127864
0,1-5-25 513,105.28615625000002,130.521675,154.89649575719176,46.91598254680364,58.10005004052513
0,1-5-25 514,57.08138166666666,136.9367079166667,151.2452136723745,47.104072273972605,59.61496583105025
0,1-5-25 515,51.842722083333314,5.8658279166666665,145.9189295167237,46.94321881906391,59.86349515011414
0,1-5-25 516,42.08791916666667,25.982915000000002,166.10793971826484,47.57095882020548,59.9354065125571
0,1-5-25 517,137.27226625,110.91826875,154.84914872340184,47.410876159246584,59.01179437157535
0,1-5-25 518,54.962694166666665,116.16028791666666,154.84914872340178,47.1040722739726,59.61496583105023
0,1-5-25 519,54.96269416666669,116.16028791666668,154.84914872340187,47.730515721461195,58.99490426312787
0,1-5-25 520,37.21753958333333,189.22045416666663,153.6764168518265,47.73051572146118,58.994904263127864
0,1-5-25 521,51.842722083333335,5.8658279166666665,154.8491487234018,46.91598254680364,58.10005004052511
0,1-5-25 522,51.84272208333334,5.8658279166666665,153.5336953910959,47.730515721461195,58.99490426312787
0,1-5-25 523,137.27226625,110.91826875000002,154.84914872340184,47.410876159246584,59.01179437157535
0,1-5-25 524,64.32144458333335,115.02426708333337,154.8964957571918,47.39302657591325,59.39658257420092
0,1-5-25 525,28.8878625,21.176975000000002,151.24521367237443,47.1040722739726,59.61496583105023
0,1-5-25 526,37.21753958333333,189.22045416666663,153.67641685182647,47.73051572146118,58.99490426312786
0,1-5-25 527,105.28615625000002,130.521675,145.9662765505137,46.94321881906392,59.86349515011415
0,1-5-25 528,54.96269416666666,116.16028791666666,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 529,37.21753958333333,189.22045416666663,165.96521825753425,47.57095882020548,59.9354065125571
0,1-5-25 530,51.842722083333335,5.8658279166666665,154.9667012361301,47.28692635445205,59.520793726598164
0,1-5-25 531,28.887862499999997,21.176975000000002,153.50958751329907,47.410876159246584,59.01179437157534
0,1-5-25 532,137.27226624999994,110.91826874999998,145.9189295167237,46.94321881906391,59.86349515011415
0,1-5-25 533,28.887862500000008,21.176975000000002,153.50958751329907,47.410876159246584,59.01179437157535
0,1-5-25 534,28.8878625,21.176975000000002,151.24521367237446,47.1040722739726,59.61496583105022
0,1-5-25 535,64.32144458333336,115.02426708333337,154.96670123613015,47.28692635445207,59.520793726598185
0,1-5-25 536,51.84272208333334,5.8658279166666665,154.84914872340184,47.41087615924659,59.01179437157535
0,1-5-25 537,54.962694166666665,116.16028791666666,154.84914872340184,47.410876159246584,59.01179437157534
0,1-5-25 538,38.47159666666666,71.33803166666665,154.9667012361301,47.286926354452056,59.520793726598164
0,1-5-25 539,54.96269416666666,116.16028791666666,153.53369539109588,47.73051572146119,58.994904263127864
0,1-5-25 540,37.58138874999998,67.00564333333331,145.96627655051364,46.94321881906391,59.86349515011414
0,1-5-25 541,51.84272208333334,5.8658279166666665,166.10793971826484,47.57095882020548,59.9354065125571
0,1-5-25 542,137.27226624999997,110.91826875,145.9189295167237,46.94321881906392,59.86349515011414
0,1-5-25 543,64.32144458333335,115.02426708333337,153.6523089740297,47.410876159246584,59.01179437157535
0,1-5-25 544,137.27226625,110.91826875,153.65230897402967,47.410876159246584,59.01179437157534
0,1-5-25 545,64.32144458333333,115.02426708333336,154.8491487234018,47.5709588202055,59.93540651255708
0,1-5-25 546,51.842722083333314,5.8658279166666665,154.84914872340178,47.57095882020547,59.93540651255707
0,1-5-25 547,42.08791916666668,25.982915000000002,166.10793971826487,47.57095882020548,59.9354065125571
0,1-5-25 548,38.47159666666666,71.33803166666665,154.89649575719176,47.57095882020548,59.9354065125571
0,1-5-25 549,37.21753958333333,189.22045416666663,166.1044151748288,47.39302657591325,59.3965825742009
0,1-5-25 550,64.32144458333335,115.02426708333337,154.84914872340184,47.410876159246584,59.01179437157535
0,1-5-25 551,51.842722083333335,5.8658279166666665,166.1044151748288,47.39302657591325,59.3965825742009
0,1-5-25 552,54.96269416666666,116.16028791666666,154.8964957571918,47.410876159246584,59.01179437157534
0,1-5-25 553,51.842722083333335,5.8658279166666665,165.96521825753425,47.57095882020548,59.93540651255708
0,1-5-25 554,64.32144458333333,115.02426708333336,166.10793971826482,47.57095882020548,59.93540651255708
0,1-5-25 555,54.96269416666666,116.16028791666666,154.84914872340178,47.410876159246584,59.01179437157534
0,1-5-25 556,51.842722083333314,5.8658279166666665,154.84914872340178,47.41087615924658,59.01179437157534
0,1-5-25 557,51.84272208333335,5.865827916666667,153.67641685182656,47.730515721461195,58.994904263127886
0,1-5-25 558,38.47159666666666,71.33803166666664,154.84914872340184,47.1040722739726,59.61496583105023
