Date,0_EU,1_EU,2_EU,3_EU,4_EU,5_EU,6_EU,7_EU,8_EU,9_EU,10_EU,11_EU,12_EU,13_EU,14_EU,15_EU,16_EU,17_EU,18_EU,19_EU,20_EU,21_EU,22_EU,23_EU,0_ED,1_ED,2_ED,3_ED,4_ED,5_ED,6_ED,7_ED,8_ED,9_ED,10_ED,11_ED,12_ED,13_ED,14_ED,15_ED,16_ED,17_ED,18_ED,19_ED,20_ED,21_ED,22_ED,23_ED,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0_LU,1_LU,2_LU,3_LU,4_LU,5_LU,6_LU,7_LU,8_LU,9_LU,10_LU,11_LU,12_LU,13_LU,14_LU,15_LU,16_LU,17_LU,18_LU,19_LU,20_LU,21_LU,22_LU,23_LU,0_LD,1_LD,2_LD,3_LD,4_LD,5_LD,6_LD,7_LD,8_LD,9_LD,10_LD,11_LD,12_LD,13_LD,14_LD,15_LD,16_LD,17_LD,18_LD,19_LD,20_LD,21_LD,22_LD,23_LD
2023-03-14,31.50723,31.35297,31.44558,31.28283,31.15853,31.4781,35.47918,35.81562,36.36801,36.69367,37.07992,37.29774,37.98482,37.21544,37.2279,37.62574,37.69158,38.10632,36.43636,36.22337,36.17084,36.24083,36.02185,35.18052,21.78978,21.803,21.80002,21.7973,21.7907,21.93693,18.08462,18.01451,13.15418,13.04093,13.03179,13.05006,12.921,12.94714,12.98038,12.97388,12.94683,12.81723,12.88715,12.88868,12.89004,12.92435,13.26835,14.22955,9.57,4.57,4.2,2.48,4.58,26.98,42.599998,69.470001,92.57,81.360001,73.779999,60.939999,53.259998,59.599998,65.449997,59.82,78.830002,99.910004,104.059998,104.040001,99.25,63.790001,54.34,50.580002,24.07332,26.61471,24.85728,25.08586,19.3799,9.64828,14.76589,0.0,0.0,0.0,0.0,0.0,0.0,33.80494,33.11956,33.87921,35.87036,41.98814,41.18656,42.51226,34.7418,31.83886,31.42944,30.80099,95.28215,94.30908,120.33642,122.2688,124.0513,69.95809,37.50466,39.16102,18.52027,18.2352,18.9674,18.76147,19.01667,19.10765,19.17501,11.29524,10.80903,11.04317,11.35775,11.45951,11.61957,11.79674,11.90319,11.97822
2023-03-15,31.78847,31.743,31.70456,31.63076,31.34254,31.59257,35.31875,35.28698,36.67894,37.10688,37.37,37.46275,37.69118,37.54819,37.56648,37.82571,37.8848,38.26988,36.75235,36.14858,36.07095,36.05802,35.38127,35.22959,17.49173,18.11003,18.10604,17.53964,17.53972,16.25081,13.99813,13.99182,12.90794,12.77954,12.73074,12.73293,12.74721,12.74834,12.74816,12.76124,12.76939,12.77184,12.92193,13.0051,14.15071,14.32042,14.84421,14.92107,59.830002,56.950001,56.939999,56.970001,54.970001,57.23,112.860001,136.330002,148.679993,111.629997,103.269997,60.060001,53.130001,50.77,60.02,91.650002,101.050003,108.07,111.230003,109.529999,105.260002,105.059998,81.669998,72.910004,25.34616,24.33793,23.99742,23.84405,22.32215,23.09657,27.45436,26.50398,27.99606,33.12354,32.5367,31.89803,33.02983,34.7572,35.78078,34.38331,34.53366,34.00521,32.21218,30.51889,30.01776,29.48034,31.9056,30.44972,15.41752,15.31404,14.90061,15.39126,14.2042,12.93422,11.47304,11.19313,10.43913,9.44096,9.75906,9.40177,9.53291,9.45184,10.8459,10.76328,9.76062,9.40036,9.41059,9.41012,9.39963,9.39963,9.39822,9.75529
2023-03-16,31.57137,31.55823,31.56518,31.43532,31.14295,31.08248,34.63739,34.86594,35.78952,36.59062,36.79712,37.10547,37.24636,37.05784,37.35006,37.84096,37.94788,38.14554,36.44058,36.03748,35.88402,35.52305,35.02956,34.56176,16.89267,16.98976,16.98232,17.00985,16.31016,15.22402,13.1372,13.1952,12.70031,12.66716,12.66496,12.60424,12.56838,12.58054,12.58121,12.48493,12.4807,12.47741,12.54045,12.5899,12.74063,12.82406,12.82933,12.90058,32.98,34.959999,65.07,80.07,95.720001,103.860001,130.320007,142.350006,138.029999,117.120003,103.199997,91.510002,85.400002,78.489998,80.480003,84.889999,93.290001,99.529999,100.989998,99.519997,96.0,88.5,47.669998,42.84,25.38526,24.84789,25.32207,26.61449,28.16636,27.27273,27.27273,28.73293,28.20811,30.21836,29.50264,29.14758,28.17768,28.19752,27.21906,28.65668,29.3452,30.68986,27.198,27.27273,28.87037,27.27273,33.41363,34.14157,13.978,14.19681,14.0915,13.91351,12.95071,10.87936,10.65582,9.99652,8.78,8.96318,8.67856,9.93115,10.34061,10.52982,10.82861,10.52695,9.72791,8.71081,8.71512,8.7008,8.59433,8.63748,8.91982,9.05852
2023-03-17,31.04551,30.96206,31.05542,30.88878,30.699,30.63377,33.4709,33.66138,34.26296,34.58215,34.77482,34.64873,35.40326,35.40864,35.3924,35.43964,35.40649,35.43057,34.88025,34.65077,34.63661,34.36339,33.89263,33.68704,16.35259,16.20534,16.20929,16.42978,16.4544,16.17784,13.52777,13.52437,13.06897,13.04632,13.05614,13.49142,13.56104,13.56974,13.90499,13.89816,13.89768,14.28532,16.25273,16.75685,18.17255,18.85242,18.87155,18.88554,33.91,32.619999,31.57,29.99,29.549999,29.65,31.41,33.290001,33.560001,32.810001,32.860001,32.560001,32.509998,32.299999,32.34,30.139999,45.0,81.669998,81.690002,81.650002,45.009998,25.040001,25.01,19.08,25.22901,24.53857,23.29878,23.91672,22.81374,0.0,7.21155,0.0,0.0,18.31552,19.1687,18.45454,18.89521,18.36496,17.92016,18.5335,18.26271,17.5446,17.46259,17.78826,21.83735,19.25175,24.04214,24.58927,16.42412,19.60386,19.79514,17.9476,17.43898,12.53782,9.76262,9.11557,9.13932,8.17295,8.26483,8.34345,8.71409,8.88433,8.64181,8.46706,8.30186,9.44757,9.84074,10.63994,8.89834,16.19871,14.28617,14.43034
2023-03-18,30.00677,30.15625,30.02361,29.9273,29.78659,30.04388,32.76862,32.94685,33.17362,33.4541,33.66721,33.6966,34.30938,34.19201,34.10604,34.44316,34.53207,34.74581,33.90581,33.70321,33.64794,33.52674,33.45358,33.1484,23.33818,23.35428,23.34193,23.02301,22.98667,22.56158,19.41755,18.93766,16.88695,16.80094,15.98896,14.61552,14.40482,14.29848,13.73748,13.72217,13.68183,13.30618,13.48398,13.48896,13.53413,13.59391,14.01944,14.21603,93.610001,93.629997,45.07,81.699997,58.389999,45.060001,50.09,81.730003,81.760002,102.650002,97.0,91.139999,84.059998,80.419998,87.519997,92.080002,104.43,130.740005,156.949997,169.539993,144.149994,132.919998,129.949997,118.459999,26.32773,26.15884,25.75682,26.5639,25.89375,24.71057,21.42133,18.81149,6.808,16.2779,19.13112,18.32009,17.19451,14.89194,15.82162,16.28974,16.96258,18.27257,20.52282,19.57036,20.20354,19.33631,21.54769,22.11673,127.31532,95.95581,96.23611,109.75967,110.47004,145.80816,97.99303,98.39332,18.38404,17.6959,17.31402,14.81262,15.30515,14.97345,17.89011,17.90529,19.75058,9.02318,9.2277,8.74944,8.85249,6.96901,6.01153,7.27598
2023-03-19,29.90051,29.79148,29.90122,29.85491,29.69111,30.09356,32.29936,32.37246,32.49789,32.89087,32.80625,32.95098,33.08753,33.0577,33.103,33.31689,33.3235,33.40883,32.82811,33.04814,33.01097,32.96231,32.83914,32.49851,24.22108,24.26184,24.27191,23.986,21.80672,21.11844,19.57284,17.08613,14.5185,14.33145,14.29686,13.88261,13.82306,13.92944,13.93566,13.92273,13.88012,13.87027,16.92647,18.01616,20.21736,20.59111,22.45899,22.6703,110.029999,106.0,99.599998,99.18,98.739998,103.360001,100.0,102.449997,101.440002,102.260002,100.410004,99.18,97.389999,94.040001,95.010002,98.669998,106.089996,133.169998,145.0,152.910004,144.710007,135.270004,132.899994,130.0,28.77792,29.73031,30.54799,37.80316,37.18099,34.9863,35.48713,33.08148,33.23883,33.82713,33.29881,32.13187,32.52459,33.46774,32.13291,32.04139,29.2955,26.09477,25.09772,25.85376,30.89318,32.62932,31.15199,30.52816,21.14222,22.65695,23.09306,20.65613,21.53213,25.95801,18.97132,19.43612,10.7676,8.47021,7.40501,8.2335,9.41824,9.40478,9.40951,9.39802,9.16837,9.04184,9.03985,8.88051,8.612,7.96782,7.44582,7.29608
2023-03-20,30.06197,30.01827,30.04697,30.02634,30.00836,30.04823,31.63913,31.92506,32.10734,32.38021,32.49896,32.57815,32.85304,32.69273,32.71643,33.01616,32.96042,33.01988,32.81113,32.75596,32.62217,32.61893,32.49002,32.29736,24.27366,25.7812,25.78746,25.80314,25.72078,25.27637,24.24716,24.06704,17.69856,17.61568,17.53477,18.09918,17.99029,18.00067,18.56107,18.41408,18.35562,18.39439,20.28442,20.1739,20.24189,20.30874,23.67308,23.6563,124.0,114.940002,113.059998,110.18,104.620003,116.400002,132.509995,148.429993,144.940002,134.259995,117.480003,104.389999,96.790001,95.230003,95.169998,96.75,99.459999,129.649994,147.339996,154.139999,107.980003,107.019997,103.43,117.040001,29.45974,29.25522,31.03458,31.27173,31.13762,37.66102,44.36069,41.50516,38.23739,26.65598,24.50464,32.89727,30.91728,30.69709,30.0,31.11927,29.3412,29.89482,29.41508,28.92716,29.78723,29.84069,27.91323,26.51151,89.50555,122.15652,125.08359,119.67905,119.97876,44.98139,42.81336,49.23175,17.33741,17.92072,18.61944,11.36817,12.0781,13.44355,13.90914,13.77278,13.10548,10.77658,9.67537,8.89253,8.9284,8.90621,8.72728,8.56139
2023-03-21,29.8078,29.76105,29.83842,29.77281,29.67088,29.85581,31.33329,31.52743,31.61666,31.83506,31.87417,31.83672,31.97414,31.99718,31.96741,32.07589,32.07392,32.06815,31.92983,32.02842,31.99396,31.95279,31.84839,31.81328,32.32068,32.4078,32.40928,33.19299,33.2235,32.33581,28.56911,27.37401,16.04123,16.00067,15.92528,16.00006,15.65372,15.67723,15.75723,15.72763,15.65991,15.71977,16.28881,16.3696,16.51221,16.39956,17.52384,18.67809,120.790001,112.279999,111.559998,108.650002,110.0,118.209999,129.809998,145.490005,143.449997,128.529999,115.0,106.669998,101.910004,99.480003,96.089996,95.339996,98.779999,103.309998,106.239998,97.370003,94.050003,66.720001,43.959999,42.939999,25.04971,26.91192,27.09483,27.5406,27.31658,25.30611,25.66985,22.52052,22.50707,24.691,28.46303,27.21213,27.26021,27.25296,26.92883,27.22502,28.19934,28.62091,32.6623,33.44273,33.56226,32.2575,31.27879,26.30014,13.89832,14.96454,14.18407,13.01173,12.18134,10.36162,11.09722,9.57565,12.54914,10.9847,11.01021,9.55692,9.15336,9.44606,12.26372,13.68488,13.75869,8.61121,8.69521,8.68311,8.74334,8.75018,8.69808,10.55338
2023-03-22,28.56676,28.51807,28.55389,28.5552,28.52083,28.70386,30.04054,30.24216,30.453,30.589,30.53864,30.64822,30.38213,30.54216,30.56205,30.65273,30.6902,30.66255,30.30735,30.30287,29.75337,29.51123,29.57192,29.45539,19.24954,19.2217,19.20773,18.62347,18.61815,18.74,18.0944,18.00725,16.72707,16.71263,16.67629,16.7015,16.66557,17.18684,16.70875,16.66725,16.66034,16.67625,16.62666,17.09528,17.45718,17.31936,17.77469,18.13921,35.400002,35.380001,35.18,35.23,35.830002,43.48,50.869999,89.610001,93.459999,78.129997,54.189999,36.939999,33.68,32.59,39.43,45.529999,41.779999,43.099998,45.82,39.02,34.52,30.42,24.219999,21.4,21.3962,22.79288,22.95692,23.16514,22.80111,17.85263,18.18368,19.19963,20.29386,22.13456,21.70396,22.6479,23.57414,23.54425,22.29588,21.7369,21.88625,22.45113,23.90821,24.30795,23.75062,23.33768,23.316,23.19675,15.14422,15.29705,14.12506,14.44265,14.53021,14.04832,12.30918,11.86193,12.22642,12.29577,12.40675,13.3862,11.17985,11.30354,10.87998,8.70923,9.00202,8.73243,8.63957,8.55284,8.63778,14.60604,33.29817,35.87719
2023-03-23,27.55646,27.64704,27.60956,27.63055,27.61458,27.5279,28.87063,29.05327,29.18429,29.20908,29.56463,29.53766,29.44171,29.26484,29.24871,29.51451,29.65401,29.61663,29.47373,29.55705,29.32701,29.36348,29.17841,29.09274,20.82214,20.8734,20.81641,20.7798,20.75698,19.57444,18.16138,16.33466,15.96449,15.87665,15.99443,15.99739,15.87691,15.97244,15.98557,15.95378,15.9361,15.92185,15.91043,15.9236,15.91846,15.87399,15.88737,15.88735,9.9,4.98,4.08,4.09,8.79,23.59,29.27,38.59,43.889999,41.619999,39.77,35.68,35.639999,36.290001,41.619999,42.900002,46.009998,49.970001,83.470001,96.0,91.589996,88.989998,41.82,37.189999,27.58705,27.27027,28.23836,27.04346,27.87832,27.49655,18.56525,20.20986,16.94567,20.41884,18.43331,21.3937,23.34335,22.60182,22.69218,22.77702,23.34149,24.72214,21.51883,21.98305,20.61211,20.57189,20.11186,20.22246,65.21433,65.13552,64.91018,75.26668,132.46672,133.41628,146.1203,45.07753,42.85779,15.92423,15.5109,9.04354,8.48086,8.75712,8.7491,8.38127,8.40836,8.85035,8.39018,8.04918,8.56886,8.64566,6.96734,6.34366
2023-03-24,27.00122,27.0178,27.0505,27.07454,27.02515,26.40527,27.59287,27.67927,27.83061,27.95277,28.06947,28.21494,28.11418,28.08446,28.1184,28.35543,28.32858,28.32644,27.98529,28.16901,27.91528,27.88145,27.81158,27.69171,21.46278,21.46268,21.46015,21.39192,21.38692,21.29707,19.76087,16.3083,16.12326,16.0695,16.66895,16.69262,17.15176,18.58992,18.57344,17.11893,16.8118,16.08635,16.04942,16.06186,16.21969,16.32392,17.54149,17.15408,33.310001,30.48,30.290001,31.02,33.939999,39.220001,44.84,58.59,76.07,58.799999,39.959999,34.16,36.490002,29.74,30.719999,29.969999,38.34,49.919998,50.560001,44.799999,39.919998,38.09,33.849998,29.629999,23.02338,23.59747,21.78617,21.20036,20.66063,20.05711,20.10353,22.16845,22.61995,23.05408,20.34943,20.39817,21.02028,20.43357,20.42934,22.055,23.07487,23.95777,23.35541,21.52787,22.16438,21.9554,22.1583,21.74746,15.68225,17.36421,17.18939,16.96079,16.78146,16.44883,15.07222,13.13034,13.63552,13.51669,18.67914,13.46481,13.01788,15.12808,15.06196,14.46838,8.83174,8.8082,8.8082,8.92222,8.83174,8.36955,13.43366,15.40018
2023-03-25,27.81086,27.89182,27.58736,27.78432,27.58762,27.6011,27.93546,27.98886,27.9632,28.19666,28.27668,28.2943,28.19334,28.12823,28.12702,28.28425,28.38246,28.46211,28.30849,28.50079,27.80324,27.80535,27.81976,27.81582,30.11235,30.11979,30.06062,30.03109,33.38058,33.36679,28.915,28.75395,24.1003,23.90617,23.86157,23.9025,23.06786,23.09579,20.92499,19.68299,19.68518,17.27054,16.7257,16.70874,16.69898,16.85726,18.36727,18.90954,23.610001,6.59,3.02,2.06,1.78,2.88,4.6,23.01,25.35,28.5,28.43,28.15,28.040001,28.190001,29.52,36.150002,40.610001,43.580002,60.0,77.040001,57.389999,41.84,38.91,33.360001,26.04887,26.7024,24.95136,22.50295,23.87877,22.8135,21.07439,17.11971,24.97398,25.70453,25.28347,24.71988,24.97277,25.19264,24.28908,26.38013,26.38136,27.82998,30.06084,31.21978,28.35353,23.59848,23.32976,25.26799,63.91706,55.7389,56.35816,215.46576,214.86286,230.29226,257.84644,225.49461,101.8452,257.68126,260.84763,259.09868,70.0929,70.08832,51.91702,46.70208,40.6702,8.77602,8.64339,8.65616,8.61397,13.27964,14.27451,14.10058
2023-03-26,27.28469,27.28867,27.40295,27.24038,27.22963,27.39699,27.68626,27.84123,27.78834,28.14986,28.0312,28.01865,27.71701,27.73907,27.72165,28.12208,28.20082,28.33654,28.19142,28.19224,27.92007,27.86976,27.792,27.13123,23.92148,23.92989,24.56258,23.9795,23.93447,22.6095,21.7573,21.46098,20.32618,20.35988,20.62278,20.74137,19.90796,19.9326,19.9183,19.86279,19.8243,19.95692,18.70086,19.32499,19.36323,19.39666,19.43968,27.31948,39.66,39.23,40.119999,40.880001,40.43,41.0,41.75,43.389999,47.66,49.619999,50.009998,46.369999,43.299999,44.25,43.080002,48.349998,77.089996,106.650002,117.860001,80.760002,49.27,40.869999,39.110001,42.130001,28.48021,28.5456,31.55445,28.96905,21.7029,20.54734,17.58982,35.0,41.63148,31.28778,32.83583,30.47629,35.30306,35.561,37.41083,38.96709,39.53604,32.04986,31.58166,30.08461,29.97202,27.80821,28.24585,35.06691,22.1596,18.73879,35.09755,16.91416,14.33311,13.96358,15.07265,15.09654,15.01092,9.38442,9.38294,9.36566,8.32885,7.55227,8.65084,8.90237,8.64418,8.73359,8.78856,8.76459,8.65084,12.55089,15.45524,14.57221
2023-03-27,27.08373,26.71678,26.88264,26.88526,26.81845,27.24225,27.37648,27.4201,27.42122,27.46976,27.43299,27.51795,27.4879,27.55381,27.65017,28.0916,27.88557,27.97266,27.79345,27.80572,27.66381,27.67635,27.53119,27.5696,27.47917,27.50716,27.10292,27.16005,25.84935,20.33903,20.55854,18.67206,18.91679,19.59932,20.048,18.7847,19.02123,19.85712,20.6116,20.76848,20.75331,21.00344,22.01071,22.4148,22.71378,22.74455,22.63648,23.98493,40.310001,39.950001,40.139999,41.57,43.779999,95.010002,139.559998,136.529999,97.849998,92.57,80.93,68.260002,54.91,42.880001,46.02,49.619999,74.370003,95.949997,124.379997,102.190002,101.910004,80.739998,46.009998,28.85,32.57416,32.02052,26.71428,25.22989,25.50961,21.15554,21.44478,42.68766,53.45606,52.70457,49.19292,36.34875,35.32457,34.89479,39.4183,39.65158,40.12629,43.6425,42.23232,39.92701,38.49131,35.20432,34.68915,27.76468,15.0364,15.11584,15.19926,14.87389,16.04282,14.75673,14.54824,16.09609,15.89206,9.12291,8.44272,8.31581,8.49204,13.36445,15.85994,18.93568,15.33454,8.79864,8.80419,8.71804,8.65084,8.90237,10.10223,11.89239
2023-03-28,27.45133,27.3604,27.4135,27.32636,27.11424,27.96775,28.5885,28.65133,29.00351,28.95842,28.94125,29.11882,28.99093,29.13692,29.2564,29.5393,29.27996,29.08201,28.73707,28.83356,28.64515,28.59243,29.28321,28.78899,24.03823,23.95173,24.03009,26.59203,24.10594,22.3018,22.11056,19.90539,20.23258,20.10444,21.44575,20.07761,20.81502,22.35216,22.6038,21.86319,21.00495,21.84836,21.52997,22.10492,21.9687,22.28329,22.18996,24.35278,29.280001,28.99,29.540001,31.780001,50.060001,130.050003,159.919998,159.919998,125.209999,81.089996,67.620003,49.619999,64.32,80.75,94.32,96.080002,108.589996,136.869995,160.979996,161.0,132.0,125.010002,110.389999,95.190002,27.73481,26.67426,25.82289,24.72787,31.62279,31.86686,41.25,45.0,39.63323,46.52056,50.07751,45.18697,39.53258,38.65154,44.74738,46.29967,47.21148,36.95575,36.74803,36.81167,35.89016,36.07936,36.89379,33.32248,12.29944,12.29721,12.32254,12.45992,12.74626,12.23463,11.85143,11.9572,11.88842,9.19506,9.0,9.00678,9.00678,11.98353,12.0886,9.63344,9.02885,8.7628,8.68861,8.92827,8.92827,11.55132,11.83413,9.48186
2023-03-29,28.00515,27.77928,27.46281,27.64134,27.90571,28.36381,29.01636,29.46115,29.73941,29.83222,29.69969,29.44209,29.46898,29.43174,29.45521,29.60141,29.28862,28.92911,28.81821,28.70604,28.55266,28.38873,28.23766,30.08131,23.63938,23.3089,23.33431,23.85416,27.65274,22.68589,22.75182,19.60229,19.57405,19.58416,19.12149,19.13099,18.82819,18.92217,19.06605,19.06997,19.14381,20.2987,20.2188,20.64903,20.86652,22.95447,22.94396,21.04555,92.150002,94.800003,96.410004,95.129997,96.82,117.040001,144.130005,152.0,144.169998,130.0,119.0,110.980003,105.599998,101.550003,104.940002,106.199997,128.149994,145.410004,149.869995,132.279999,114.919998,109.900002,94.800003,89.709999,32.95013,32.90125,34.50009,36.39302,31.75817,26.51614,28.26709,31.78879,31.56018,30.60299,32.97559,37.55636,37.2626,38.2497,37.5114,39.85056,33.9346,38.20773,38.18442,40.26912,35.85843,32.67487,32.48957,43.19156,9.07196,9.8786,9.8786,9.56903,9.93671,9.88516,9.56746,9.78319,9.77212,9.70216,11.11189,11.57758,11.65214,11.63073,11.63299,11.42084,9.19422,9.19203,9.19144,8.94519,9.06057,8.62029,8.07881,8.31138
2023-03-30,29.33835,29.16926,28.87576,29.11956,28.99285,29.31548,29.64905,30.1436,30.45547,30.82721,30.66997,30.53294,30.67855,30.55871,30.63773,30.78463,30.64227,30.89617,30.71134,30.6244,30.39156,30.27692,29.83866,29.8093,20.68417,20.68799,20.6899,20.71796,21.08091,18.75546,19.14034,18.38643,18.44708,18.42947,19.1741,19.14201,19.15964,19.34196,19.32964,19.16281,18.70162,18.93142,18.95117,18.99999,19.23123,18.9315,19.5256,20.51356,82.25,80.75,78.769997,77.910004,76.800003,89.93,119.209999,129.300003,110.0,90.660004,80.0,68.669998,50.450001,48.389999,49.540001,46.540001,70.699997,97.550003,119.699997,116.5,100.800003,80.769997,60.029999,37.240002,33.97061,34.1735,39.43782,39.2349,28.3432,36.80264,36.7053,53.14175,44.89687,42.95552,32.87396,33.20121,36.1388,28.27353,30.05521,30.31418,38.20462,36.97168,36.51528,33.73126,33.47893,29.74766,30.27484,27.20602,8.44624,8.39081,11.86425,12.36309,12.27199,11.94154,12.34642,12.17328,12.17742,12.03782,8.9673,9.06182,9.13195,9.27006,9.57967,9.57967,9.55715,9.40983,9.03668,9.02823,11.3354,10.83909,11.74456,41.80749
2023-03-31,29.08445,29.06451,28.8108,28.76489,28.7269,29.39134,29.7611,29.98514,29.82494,30.11689,30.24931,30.31977,30.73303,30.71816,30.72158,30.67414,30.70396,30.22934,30.13228,29.82065,29.82881,29.55485,29.58701,28.09067,20.30614,20.4211,20.61273,20.62486,20.2594,19.14679,19.10331,18.49562,18.34837,18.29111,18.1881,18.2486,18.25266,18.22587,18.27916,18.21318,18.14091,18.25614,18.32412,18.28115,18.3304,18.35501,18.37732,29.17329,40.080002,55.73,47.459999,67.190002,79.269997,111.470001,132.119995,137.639999,132.190002,124.199997,119.669998,103.769997,97.139999,93.050003,94.720001,101.889999,103.290001,108.370003,92.5,48.080002,40.93,35.849998,30.040001,39.580002,27.40909,26.69978,23.95544,24.0679,23.09242,0.0,0.0,0.0,26.38147,26.6891,27.26617,27.25028,27.44253,26.65126,27.02404,26.62403,27.52957,29.28669,27.71766,27.30695,27.34312,27.38835,27.26135,21.6688,55.91755,57.97056,23.04215,23.42656,26.16696,22.62937,21.5256,13.13402,9.42841,9.3671,9.34262,8.94855,8.94855,13.87349,13.79478,12.27065,9.28608,8.94472,9.40653,8.9443,9.03942,8.99331,8.95851,40.58982
2023-04-01,28.04109,27.99197,27.8313,27.62948,27.83712,27.79728,27.60985,28.03506,28.44282,28.36829,28.29388,28.84656,28.72687,28.76317,28.88012,28.89756,28.818,28.67557,28.58811,28.85026,28.51493,28.79265,28.84415,26.234,26.60063,29.56924,29.03168,28.93846,28.77372,24.73547,24.85008,21.89506,21.76997,22.03896,23.75624,25.57145,25.55689,28.12393,25.59156,24.69492,23.19011,22.21003,22.67605,23.11696,23.90253,23.68,23.7615,30.80288,36.619999,34.959999,35.52,35.189999,35.330002,34.360001,42.830002,50.0,58.959999,49.57,46.09,40.959999,38.619999,33.5,36.369999,40.57,48.75,53.139999,53.220001,49.240002,43.970001,39.610001,34.169998,44.580002,21.42092,21.64411,21.72472,20.27091,0.0,17.16,20.97116,21.64021,22.38291,22.06426,21.39237,21.36607,21.65126,21.58062,21.41598,21.16504,20.9422,21.0306,21.58722,21.9894,21.4737,22.14303,21.77794,28.21005,58.60934,79.54545,39.03491,39.14577,39.3661,46.25309,42.84616,23.05722,22.57575,21.89804,19.17498,18.72396,21.63919,38.31322,29.5053,33.5718,19.16924,19.31719,16.68162,40.12841,34.42015,36.7108,45.36406,53.34345
2023-04-02,25.84692,25.65402,25.25427,25.31258,25.54853,25.75388,25.74728,26.56593,26.66073,26.66697,26.32658,26.68924,26.88722,26.91847,27.04787,26.91932,28.80565,29.17295,28.88093,28.79046,28.8697,28.48529,28.63393,28.09189,30.63595,30.96421,31.94219,31.9032,31.84622,31.62546,31.78231,26.26574,25.86534,25.75075,25.73652,25.38833,25.33046,25.52962,25.32826,25.40992,21.09883,21.08757,21.26438,21.18932,20.84847,20.97764,22.07629,27.72414,43.669998,43.48,43.93,45.470001,48.880001,50.040001,44.619999,50.049999,57.73,51.66,49.029999,43.200001,26.709999,24.629999,25.68,31.85,47.549999,94.599998,130.0,131.5,120.599998,112.68,109.120003,108.529999,27.76456,27.78785,29.41867,29.71161,30.13024,28.8007,34.977,33.43138,35.47684,30.64502,28.62635,26.27369,24.78454,23.90994,23.36145,23.97852,46.71022,70.20014,78.84109,80.08386,67.56306,60.831,53.77762,28.93727,53.34904,53.18638,52.87692,58.59226,57.95488,44.99732,46.05746,10.30935,10.479,10.1378,19.6058,24.83761,25.34158,41.43879,59.70083,57.80958,48.90146,38.21566,38.97417,12.44965,12.42111,29.41989,29.16619,18.03115
2023-04-03,28.03082,27.42301,27.90239,27.60787,28.22571,28.21301,28.29506,28.05758,29.21247,29.18605,29.15926,29.28066,29.27545,29.09152,29.10461,29.10123,29.61431,29.6742,29.66115,29.39453,29.65058,29.37118,28.65547,28.7667,27.64369,27.53766,27.19475,23.31706,19.62664,19.34813,19.22079,18.90378,18.94482,18.95535,18.94399,19.23457,19.22026,19.20299,19.30286,19.36248,19.39407,19.49316,19.55285,20.03416,19.98456,19.91264,21.53552,24.17322,107.68,108.040001,103.900002,100.43,110.07,139.220001,167.539993,163.789993,128.380005,103.800003,88.760002,80.980003,74.900002,71.660004,78.910004,82.0,100.349998,133.770004,158.110001,156.25,142.940002,132.020004,113.120003,110.849998,31.1764,30.89056,30.37546,26.68605,43.21415,40.97,46.63486,45.76724,45.27664,46.57554,47.93673,44.50549,39.58384,40.65256,40.8265,45.96722,44.7084,49.08216,49.97241,49.47957,38.0481,35.85557,29.1325,30.99959,17.98008,18.1807,19.75243,12.38172,11.30682,11.39462,10.52693,10.44104,10.38525,10.35123,10.35743,10.45514,11.14756,10.35083,10.46825,10.28398,10.07474,10.44234,9.46037,9.79766,11.08385,11.42174,11.47833,16.59823
2023-04-04,28.68929,28.36536,28.69396,28.49291,29.11498,29.13863,29.25029,30.69407,32.45179,31.51832,31.47357,31.62365,31.61724,30.84869,30.83891,30.86615,32.04546,32.08909,31.96809,31.79264,31.92154,31.87735,31.30975,35.46525,24.20436,23.85624,22.88649,21.00413,19.98112,19.27517,20.03322,20.02584,19.59498,19.58173,19.57084,19.53579,19.06043,18.8653,18.88687,18.9758,18.46769,19.32696,19.34061,19.33252,19.28581,19.05611,19.81542,20.05077,110.0,113.68,115.419998,116.639999,121.910004,145.350006,180.380005,178.529999,147.630005,118.43,112.019997,108.860001,108.120003,107.309998,108.709999,112.730003,122.0,147.100006,180.0,177.320007,155.559998,141.190002,129.929993,127.510002,30.89963,34.4615,36.51153,37.30229,57.068,72.74471,76.41848,76.99919,100.27914,94.65003,96.00656,76.16167,68.37462,69.78117,69.8602,64.5405,56.83058,57.00182,64.14158,62.6306,56.28998,43.1144,41.45099,72.89032,16.62567,16.68827,17.21145,10.27115,10.20667,14.53367,14.1706,14.02915,9.96619,9.11517,10.39848,10.55702,11.3996,12.15728,12.0266,11.19386,12.03782,10.62104,10.48048,10.60049,11.18361,12.28708,11.67603,13.64055
